"","pmid","pmcid_pmc","pmcid_uid","doi","filename","journal","publisher","affiliation_institution","affiliation_country","year_epub","year_ppub","is_coi_pred","coi_text","is_coi_pmc_fn","is_coi_pmc_title","is_relevant_coi","is_relevant_coi_hi","is_relevant_coi_lo","is_explicit_coi","coi_1","coi_2","coi_disclosure_1","commercial_1","benefit_1","consultant_1","grants_1","brief_1","fees_1","consults_1","connect_1","connect_2","commercial_ack_1","rights_1","founder_1","advisor_1","paid_1","board_1","no_coi_1","no_funder_role_1","is_fund_pred","fund_text","fund_pmc_institute","fund_pmc_source","fund_pmc_anysource","is_fund_pmc_group","is_fund_pmc_title","is_fund_pmc_anysource","is_relevant_fund","is_explicit_fund","support_1","support_3","support_4","support_5","support_6","support_7","support_8","support_9","support_10","developed_1","received_1","received_2","recipient_1","authors_1","authors_2","thank_1","thank_2","fund_1","fund_2","fund_3","supported_1","financial_1","financial_2","financial_3","grant_1","french_1","common_1","common_2","common_3","common_4","common_5","acknow_1","disclosure_1","disclosure_2","fund_ack","project_ack","is_register_pred","register_text","type","is_research","is_review","is_reg_pmc_title","is_relevant_reg","is_method","is_NCT","is_explicit_reg","prospero_1","registered_1","registered_2","registered_3","registered_4","registered_5","not_registered_1","registration_1","registration_2","registration_3","registration_4","registry_1","reg_title_1","reg_title_2","reg_title_3","reg_title_4","funded_ct_1","ct_2","ct_3","protocol_1","is_success"
"76","32576467","","7298505","10.1016/j.bjoms.2020.06.011","PMC 7298505.xml","The British Journal of Oral & Maxillofacial Surgery","Published by Elsevier Ltd on behalf of The British Association of Oral and Maxillofacial Surgeons.","","","2020","2020",TRUE,"Conflict of interest We have no conflicts of interest.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"77","32506779","","7300564","10.1111/odi.13459","PMC 7300564.xml","Oral Diseases","John Wiley and Sons Inc.; Hoboken","Karnavati University; University Sharjah; University of Hong Kong; National Dental Hospital (Teaching)","India; United Arab Emirates; China; Sri Lanka","2020","",TRUE,"CONFLICT OF INTEREST The authors declare that they have no conflict of interest.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"We thank Dr Rahul Bisht for his help in data collection. We also thank all the dentists who made time in their busy schedules to complete the questionnaire. This study received no funds or financial support from any profit or not-for-profit organizations.","","","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"","brief-report",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"78","32511851","","7300649","10.1111/jopr.13209","PMC 7300649.xml","Journal of Prosthodontics","John Wiley and Sons Inc.; Hoboken","University of Connecticut Health Center; Ocean Ophthalmology Group; The Institute for Antiviral Research at Utah State University; University of Connecticut Health Center; ProHealth Physicians Ear, Nose and Throat","","2020","",TRUE,"The authors deny any conflicts of interest .",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding Sponsorship for this study was funded by Veloce Biopharma, Florida, USA. All authors had full access to all of the data in this study and take complete responsibility for the integrity of the data and accuracy of the data analysis.","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"79","32488877","","7300654","10.1002/jdd.12234","PMC 7300654.xml","Journal of Dental Education","John Wiley and Sons Inc.; Hoboken","University of Texas School of Dentistry at Houston; The University of Mississippi Medical Center School of Dentistry; New York University College of Dentistry; University of Saskatchewan College of Dentistry","USA; USA; USA; Canada","2020","",FALSE,"",FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"80","32474996","","7300710","10.1111/odi.13453","PMC 7300710.xml","Oral Diseases","John Wiley and Sons Inc.; Hoboken","University of Helsinki and Helsinki University Hospital","Finland","2020","",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","article-commentary",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"81","32472974","","7300727","10.1111/odi.13444","PMC 7300727.xml","Oral Diseases","John Wiley and Sons Inc.; Hoboken","McGill University; Laval University; Harvard School of Dental Medicine","Canada; Canada; USA","2020","",FALSE,"",FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","review-article",FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"82","32475028","","7300786","10.1111/odi.13449","PMC 7300786.xml","Oral Diseases","John Wiley and Sons Inc.; Hoboken","Tokushima University Graduate School of Biomedical Sciences; Tada Dental Clinic","Japan; Japan","2020","",TRUE,"CONFLICT OF INTEREST The authors declare that they have no conflict of interests.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","brief-report",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"83","32475006","","7300831","10.1111/odi.13447","PMC 7300831.xml","Oral Diseases","John Wiley and Sons Inc.; Hoboken","Universidade Federal de Pernambuco; Hospital AC Camargo; Universidade de São Paulo; Prefeitura da Cidade do Recife; Hospital do Câncer de Pernambuco; National University of Singapore; Eastman Dental Institute; University College London","Brazil; Brazil; Brazil; Brazil; Brazil; Singapore; UK","2020","",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","review-article",FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"84","32506757","","7300840","10.1111/odi.13460","PMC 7300840.xml","Oral Diseases","John Wiley and Sons Inc.; Hoboken","The University of Hong Kong; University Sharjah; The University of Hong Kong; Professor Emeritus, University of Hong Kong","China; United Arab Emirates; China; China","2020","",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","other",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"85","32506445","","7300848","10.1002/jdd.12248","PMC 7300848.xml","Journal of Dental Education","John Wiley and Sons Inc.; Hoboken","Medical University of South Carolina, James B. Edwards College of Dental Medicine; Medical University of South Carolina, James B. Edwards College of Dental Medicine","USA; USA","2020","",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"86","32500586","","7301023","10.1002/jdd.12236","PMC 7301023.xml","Journal of Dental Education","John Wiley and Sons Inc.; Hoboken","The University of Iowa College of Dentistry and Dental Clinics; The University of Iowa College of Dentistry and Dental Clinics; The University of Iowa College of Dentistry and Dental Clinics","USA; USA; USA","2020","",FALSE,"",FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"87","32576468","","7303632","10.1016/j.bjoms.2020.06.012","PMC 7303632.xml","The British Journal of Oral & Maxillofacial Surgery","The British Association of Oral and Maxillofacial Surgeons. Published by Elsevier Ltd.","","","2020","2020",TRUE,"Conflict of interest We have no conflicts of interest.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"88","32660877","","7305874","10.1016/j.bjoms.2020.06.021","PMC 7305874.xml","The British Journal of Oral & Maxillofacial Surgery","The British Association of Oral and Maxillofacial Surgeons. Published by Elsevier Ltd.","","","2020","2020",TRUE,"Conflict of interest We have no conflicts of interest.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"89","32654931","","7305926","10.1016/j.oooo.2020.06.011","PMC 7305926.xml","Oral Surgery, Oral Medicine, Oral Pathology and Oral Radiology","Elsevier Inc.","","","2020","2021",FALSE,"",FALSE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","review-article",FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"90","32577830","","7309196","10.1007/s00784-020-03413-2","PMC 7309196.xml","Clinical Oral Investigations","Springer Berlin Heidelberg; Berlin/Heidelberg","ETEP (Etiology and Therapy of Periodontal and Peri-implant Diseases) Research Group, ; University Complutense of Madrid, ","","2020","",TRUE,"Conflict of interest The authors declare that they have no conflict of interest.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding information The present work was prepared as part of the activities of the Extraordinary Chair Dentaid in Periodontal Research (Cátedra Extraordinaria Dentaid en Investigación Periodontal), University Complutense of Madrid, Spain.","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"91","32653307","","7315945","10.1016/j.joms.2020.06.029","PMC 7315945.xml","Journal of Oral and Maxillofacial Surgery","American Association of Oral and Maxillofacial Surgeons","","","2020","2020",TRUE,"Conflict of Interest Disclosures: Dr Block owns stocks with X-Nav. The other author does not have any relevant financial relationship(s) with a commercial interest.",FALSE,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","review-article",FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"92","32591661","","7317243","10.1038/s41432-020-0102-x","PMC 7317243.xml","Evidence-Based Dentistry","Nature Publishing Group UK; London","Department of Preventive Dental Sciences, College of Dentistry, Imam Abdulrahman Bin Faisal University, ","","2020","2020",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"93","32591653","","7317244","10.1038/s41432-020-0089-3","PMC 7317244.xml","Evidence-Based Dentistry","Nature Publishing Group UK; London","","","2020","2020",FALSE,"",FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"94","32591651","","7317247","10.1038/s41432-020-0099-1","PMC 7317247.xml","Evidence-Based Dentistry","Nature Publishing Group UK; London","Dental Core Trainee, School of Dentistry, ; Senior Lecturer / Consultant in Restorative Dentistry, Centre for Public Health, ","","2020","2020",FALSE,"",FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"95","32591656","","7317249","10.1038/s41432-020-0092-8","PMC 7317249.xml","Evidence-Based Dentistry","Nature Publishing Group UK; London","Department of Oral Surgery, Dentistry School, Fluminense Federal University, Niterói, Rio de Janeiro – Brazil; South Bay Dental Institute, ; Department of Endodontics, Dentistry School, Fluminense Federal University, Niterói, ","","2020","2020",FALSE,"",FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"96","32591664","","7317250","10.1038/s41432-020-0098-2","PMC 7317250.xml","Evidence-Based Dentistry","Nature Publishing Group UK; London","Specialty Dentist, Dundee Dental Hospital and School, ; Clinical Research Fellow/Specialty Registrar in Special Care Dentistry, Dundee Dental Hospital and School, ; Specialty Registrar in Dental Public Health, Department of Public Health, NHS Fife, ","","2020","2020",TRUE,"Currently, there is ongoing research, aimed at determining the effectiveness of hydroxychloroquine and chloroquine in COVID-19 care. Several of the authors in this review have disclosed potential conflicts of interest, as they are principal investigators (PIs) on four ongoing randomised controlled trials investigating the use of hydroxychloroquine in the prevention and treatment of COVID-19 in Catalonia, Canada and the United States. The National Institute for Health Research (NIHR) are also funding a Platform Randomised trial of INterventions against COVID-19 In older peoPLE (PRINCIPLE). This UK-based randomised controlled trial will initially look at the use of hydroxychloroquine in modifying the disease course, with the goal of preventing disease progression and reducing hospital admissions. A randomised controlled trial in Brazil investigated the safety and efficacy of chloroquine in patients with established severe COVID-19, however recruitment in the high dose arm was stopped due to potential safety hazards and concerns over an increase in patient mortality.",FALSE,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"97","32591659","","7317251","10.1038/s41432-020-0094-6","PMC 7317251.xml","Evidence-Based Dentistry","Nature Publishing Group UK; London","Department of Paedodontics and Preventive Dentistry, DAV (C) Dental College Yamunanagar, ; Department of Periodontics and Oral Implantology, DAV (C) Dental College Yamunanagar, ","","2020","2020",FALSE,"",FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"98","32591663","","7317252","10.1038/s41432-020-0096-4","PMC 7317252.xml","Evidence-Based Dentistry","Nature Publishing Group UK; London","Department of Public Health, NHS Lanarkshire, Kirklands, Fallside Road, Bothwell, ","","2020","2020",FALSE,"",FALSE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"99","32591665","","7317255","10.1038/s41432-020-0103-9","PMC 7317255.xml","Evidence-Based Dentistry","Nature Publishing Group UK; London","Leeds Dental Institute, ","","2020","2020",FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
