,pmid,pmcid_pmc,pmcid_uid,filename,is_success,id,source,pmcid,doi.x,title,authorString,journalTitle,issue,journalVolume,pubYear,journalIssn,pageInfo,pubType,isOpenAccess,inEPMC,inPMC,hasPDF,hasBook,hasSuppl,citedByCount,hasReferences,hasTextMinedTerms,hasDbCrossReferences,hasLabsLinks,hasTMAccessionNumbers,firstIndexDate,firstPublicationDate,pmcid_,doi.y,is_relevant_data,is_relevant_code,article,is_open_data,open_data_category,is_open_code,open_data_statements,open_code_statements,doi,journal,publisher,affiliation_institution,affiliation_country,year_epub,year_ppub,is_coi_pred,coi_text,is_coi_pmc_fn,is_coi_pmc_title,is_relevant_coi,is_relevant_coi_hi,is_relevant_coi_lo,is_explicit_coi,coi_1,coi_2,coi_disclosure_1,commercial_1,benefit_1,consultant_1,grants_1,brief_1,fees_1,consults_1,connect_1,connect_2,commercial_ack_1,rights_1,founder_1,advisor_1,paid_1,board_1,no_coi_1,no_funder_role_1,is_fund_pred,fund_text,fund_pmc_institute,fund_pmc_source,fund_pmc_anysource,is_fund_pmc_group,is_fund_pmc_title,is_fund_pmc_anysource,is_relevant_fund,is_explicit_fund,support_1,support_3,support_4,support_5,support_6,support_7,support_8,support_9,support_10,developed_1,received_1,received_2,recipient_1,authors_1,authors_2,thank_1,thank_2,fund_1,fund_2,fund_3,supported_1,financial_1,financial_2,financial_3,grant_1,french_1,common_1,common_2,common_3,common_4,common_5,acknow_1,disclosure_1,disclosure_2,fund_ack,project_ack,is_register_pred,register_text,type,is_research,is_review,is_reg_pmc_title,is_relevant_reg,is_method,is_NCT,is_explicit_reg,prospero_1,registered_1,registered_2,registered_3,registered_4,registered_5,not_registered_1,registration_1,registration_2,registration_3,registration_4,registry_1,reg_title_1,reg_title_2,reg_title_3,reg_title_4,funded_ct_1,ct_2,ct_3,protocol_1
338,33441249,,7834288,PMC 7834288.xml,TRUE,33441249,MED,PMC7834288,10.1016/j.dental.2020.12.004,"Fighting viruses with materials science: Prospects for antivirus surfaces, drug delivery systems and artificial intelligence.","Rosa V, Ho D, Sabino-Silva R, Siqueira WL, Silikas N.",Dent Mater,3,37,2021,0109-5641; 1879-0097; ,496-507,"research support, non-u.s. gov't; review-article; review; journal article",Y,Y,N,Y,N,N,1,Y,Y,N,Y,N,1/16/2021,1/10/2021,7834288,10.1016/j.dental.2020.12.004,TRUE,TRUE,10.1016/j.dental.2020.12.004,FALSE,,FALSE,,,10.1016/j.dental.2020.12.004,Dental Materials,The Academy of Dental Materials. Published by Elsevier Inc.,,,2021,2021,TRUE,"The authors have no other relevant affiliations or financial involvement with any organization or entity with a financial interest in or financial conflict with the subject matter or materials discussed in the manuscript. VR is supported by the grants from the Ministry of Education, Singapore (Academic Research Fund Tier 1, R-221-000-104-114, R-221-000-132-114). RSS acknowledges 10.13039/501100002322CAPES, Brazil (#23038.014934/2020-59). WLS acknowledges 10.13039/501100000024Canadian Institutes of Health Research (CIHR #446892). DH gratefully acknowledges support from the Office of the President, Office of the Senior Deputy President and Provost, and Office of the Deputy President for Research and Technology at the National University of Singapore. DH also gratefully acknowledges the Ministry of Education, Singapore Tier 1 FRC Grant, 10.13039/501100001381National Research Foundation Singapore under its AI Singapore Programme (Award Number: AISG-GC-2019-002), and Singapore Ministry of Health’s 10.13039/501100001349National Medical Research Council under its Open Fund-Large Collaborative Grant (OF-LCG, MOH-OFLCG18May-0028).",FALSE,FALSE,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"The authors have no other relevant affiliations or financial involvement with any organization or entity with a financial interest in or financial conflict with the subject matter or materials discussed in the manuscript. VR is supported by the grants from the Ministry of Education, Singapore (Academic Research Fund Tier 1, R-221-000-104-114, R-221-000-132-114). RSS acknowledges 10.13039/501100002322CAPES, Brazil (#23038.014934/2020-59). WLS acknowledges 10.13039/501100000024Canadian Institutes of Health Research (CIHR #446892). DH gratefully acknowledges support from the Office of the President, Office of the Senior Deputy President and Provost, and Office of the Deputy President for Research and Technology at the National University of Singapore. DH also gratefully acknowledges the Ministry of Education, Singapore Tier 1 FRC Grant, 10.13039/501100001381National Research Foundation Singapore under its AI Singapore Programme (Award Number: AISG-GC-2019-002), and Singapore Ministry of Health’s 10.13039/501100001349National Medical Research Council under its Open Fund-Large Collaborative Grant (OF-LCG, MOH-OFLCG18May-0028).",,,"Ministry of Education, Singapore; 10.13039/501100002322CAPES; 10.13039/501100000024Canadian Institutes of Health Research; Office of the President; Office of the Senior Deputy President and Provost; Office of the Deputy President for Research and Technology; 10.13039/501100001381National Research Foundation Singapore; 10.13039/501100001349National Medical Research Council",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,,review-article,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,33448376,,8013967,PMC 8013967.xml,TRUE,33448376,MED,PMC8013967,10.1002/jdd.12539,Use of Microsoft Teams private channels for in-person small group hands-on instruction during COVID-19 social distancing requirements.,"Trowbridge T, McDaniel T, Shafi B, Copeland C.",J Dent Educ,NA,85 Suppl 3,2021,0022-0337; 1930-7837; ,2030-2031,research-article; journal article,Y,Y,N,Y,N,N,1,Y,Y,N,Y,N,1/16/2021,1/27/2021,8013967,10.1002/jdd.12539,TRUE,TRUE,10.1002/jdd.12539,FALSE,,FALSE,,,10.1002/jdd.12539,Journal of Dental Education,John Wiley and Sons Inc.; Hoboken,Midwestern University,USA,2021,,FALSE,,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,33448378,,8013479,PMC 8013479.xml,TRUE,33448378,MED,PMC8013479,10.1002/jdd.12533,The impetus to interactive learning: Whiteboarding for online dental education in COVID-19.,"Rath A, Sidhu P, Wong M, Pannuti C.",J Dent Educ,NA,85 Suppl 3,2021,0022-0337; 1930-7837; ,1914-1916,research-article; journal article,Y,Y,N,Y,N,N,2,Y,Y,N,Y,N,1/16/2021,1/24/2021,8013479,10.1002/jdd.12533,TRUE,TRUE,10.1002/jdd.12533,FALSE,,FALSE,,,10.1002/jdd.12533,Journal of Dental Education,John Wiley and Sons Inc.; Hoboken,SEGi University; IMU University; University of São Paulo,Malaysia; Malaysia; Brazil,2021,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,33448387,,8014854,PMC 8014854.xml,TRUE,33448387,MED,PMC8014854,10.1002/jdd.12532,Comparison of in-person and remote pediatric dentistry lectures before and during the COVID-19 pandemic.,"Nelson T, Nelson G, Rothen M, Kim A.",J Dent Educ,NA,85 Suppl 3,2021,0022-0337; 1930-7837; ,1917-1919,research-article; journal article,Y,Y,N,Y,N,N,2,Y,Y,N,Y,N,1/16/2021,1/27/2021,8014854,10.1002/jdd.12532,TRUE,TRUE,10.1002/jdd.12532,FALSE,,FALSE,,,10.1002/jdd.12532,Journal of Dental Education,John Wiley and Sons Inc.; Hoboken,"University of Washington; New York University Langone Health, Dental Medicine",USA; USA,2021,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Research supported by Health Resources and Services Administration (HRSA-17-068), Grant number D85HP30835",Health Resources and Services Administration ,Health Resources and Services Administration 10.13039/100000102,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,33448398,,8014255,PMC 8014255.xml,TRUE,33448398,MED,PMC8014255,10.1002/jdd.12529,Connecting the dots: Lessons learned from student performance in the pandemic era.,"Inoue N, Kaczmarek K, Chen E, Ohyama H.",J Dent Educ,NA,85 Suppl 3,2021,0022-0337; 1930-7837; ,1996-1998,research-article; journal article,Y,Y,N,Y,N,N,2,Y,Y,N,Y,N,1/16/2021,1/25/2021,8014255,10.1002/jdd.12529,TRUE,FALSE,10.1002/jdd.12529,FALSE,,FALSE,,,10.1002/jdd.12529,Journal of Dental Education,John Wiley and Sons Inc.; Hoboken,"Prosthodontics, Harvard School of Dental Medicine; Harvard School of Dental Medicine; Department of Restorative Dentistry and Biomaterials Sciences, Harvard School of Dental Medicine",USA; USA; USA,2021,,TRUE,CONFLICTS OF INTEREST The authors have no conflicts of interest to disclose.,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,33460562,,7759338,PMC 7759338.xml,TRUE,33460562,MED,PMC7759338,10.1016/j.joms.2020.12.020,Applying Behavioral Economics to Address COVID-19 Fear Among Oral and Maxillofacial Surgery Patients.,"Wang TT, Wang S.",J Oral Maxillofac Surg,4,79,2021,0278-2391; 1531-5053; ,741-742,brief-report; journal article,Y,Y,N,Y,N,N,1,Y,Y,N,Y,N,1/19/2021,12/24/2020,7759338,10.1016/j.joms.2020.12.020,TRUE,FALSE,10.1016/j.joms.2020.12.020,FALSE,,FALSE,,,10.1016/j.joms.2020.12.020,Journal of Oral and Maxillofacial Surgery,American Association of Oral and Maxillofacial Surgeons,,,2020,2021,TRUE,Conflict of Interest Disclosures: None of the authors have any relevant financial relationship(s) with a commercial interest.,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,brief-report,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,33472613,,7816144,PMC 7816144.xml,TRUE,33472613,MED,PMC7816144,10.1186/s12903-020-01379-x,Survival of silver diamine fluoride among patients treated in community dental clinics: a naturalistic study.,"Raskin SE, Tranby EP, Ludwig S, Okunev I, Frantsve-Hawley J, Boynes S.",BMC Oral Health,1,21,2021,1472-6831,35,research-article; journal article,Y,Y,N,Y,N,Y,4,Y,Y,N,Y,N,1/22/2021,1/20/2021,7816144,10.1186/s12903-020-01379-x,TRUE,TRUE,10.1186/s12903-020-01379-x,FALSE,,FALSE,,,10.1186/s12903-020-01379-x,BMC Oral Health,BioMed Central; London,"L. Douglas Wilder School of Government and Public Affairs, ; Virginia Commonwealth University, ",,2021,,TRUE,Competing interests Sarah Raskin was a paid consultant on this paper.,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,Funding Not applicable.,,,,FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,33474762,,8013174,PMC 8013174.xml,TRUE,33474762,MED,PMC8013174,10.1111/jcpe.13427,Impact of the coronavirus disease 2019 pandemic on periodontal practice: A questionnaire survey.,"Rocha-Gomes G, Flecha OD, Miranda TS, Duarte PM, Shaddox LM, Galvão EL, Gonçalves PF.",J Clin Periodontol,4,48,2021,0303-6979; 1600-051x; ,541-549,"research support, non-u.s. gov't; research-article; journal article",Y,Y,N,Y,N,N,1,Y,Y,N,Y,N,1/22/2021,2/3/2021,8013174,10.1111/jcpe.13427,TRUE,TRUE,10.1111/jcpe.13427,FALSE,,FALSE,,,10.1111/jcpe.13427,Journal of Clinical Periodontology,John Wiley and Sons Inc.; Hoboken,Federal University of the Jequitinhonha and Mucuri Valleys (UFVJM); Guarulhos University (UNG); University of Florida College of Dentistry (UF); University of Kentucky (UK),Brazil; Brazil; USA; USA,2021,,TRUE,CONFLICT OF INTEREST The authors state that there are no conflicts of interest to report in connection with this article.,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,Funding information,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior ,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior 10.13039/501100002322,,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
346,33478305,,7871048,PMC 7871048.xml,TRUE,33478305,MED,PMC7871048,10.1177/2380084421989693,Preprocedural Pool Testing Strategy for Dentistry during the COVID-19 Pandemic.,"Umer F, Arif A.",JDR Clin Trans Res,2,6,2021,2380-0844; 2380-0852; ,139-144,research-article; journal article,Y,Y,N,Y,N,N,0,Y,Y,N,Y,N,1/23/2021,1/21/2021,7871048,10.1177/2380084421989693,TRUE,TRUE,10.1177/2380084421989693,FALSE,,FALSE,,,10.1177/2380084421989693,JDR Clinical and Translational Research,"SAGE Publications; Sage CA: Los Angeles, CA",,,2021,2021,TRUE,"Declaration of Conflicting Interests: The authors declared no potential conflicts of interest with respect to the research, authorship, and/or publication of this article.",TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding:  The authors received no financial support for the research, authorship, and/or publication of this article.",,,,FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
347,33479515,,7819619,PMC 7819619.xml,TRUE,33479515,MED,PMC7819619,10.1038/s41415-020-2595-2,The effect of SARS-CoV-2 on the prescribing of antimicrobials and analgesics by NHS general dental practitioners in England.,"Palmer NOA, Seoudi N.",Br Dent J,NA,NA,2021,0007-0610; 1476-5373; ,NA,research-article; journal article,Y,Y,N,Y,N,N,1,Y,Y,N,Y,N,1/23/2021,1/21/2021,7819619,10.1038/s41415-020-2595-2,TRUE,TRUE,10.1038/s41415-020-2595-2,FALSE,,FALSE,,,10.1038/s41415-020-2595-2,British Dental Journal,Nature Publishing Group UK; London,"General Dental Practitioner, Honorary Lecturer, ; Senior Clinical Lecturer in Oral Microbiology, Centre for Oral Immunobiology and Regenerative Medicine, Barts and the London School of Medicine and Dentistry, Queen Mary University of London, London, ",,2021,,TRUE,Conflict of interest Authors declare no conflict of interest.,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,33479516,,7819621,PMC 7819621.xml,TRUE,33479516,MED,PMC7819621,10.1038/s41415-020-2594-3,AAA: a rock and a hard place.,"Modgill O, Patel G, Akintola D, Obisesan O, Tagar H.",Br Dent J,NA,NA,2021,0007-0610; 1476-5373; ,NA,research-article; journal article,Y,Y,N,Y,N,N,2,Y,Y,N,N,N,1/23/2021,1/21/2021,7819621,10.1038/s41415-020-2594-3,TRUE,TRUE,10.1038/s41415-020-2594-3,FALSE,,FALSE,,,10.1038/s41415-020-2594-3,British Dental Journal,Nature Publishing Group UK; London,,,2021,,FALSE,,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
349,33483706,,7821171,PMC 7821171.xml,TRUE,33483706,MED,PMC7821171,10.1038/s41415-020-2592-5,Psychological distress and the perceived impact of the COVID-19 pandemic on UK dentists during a national lockdown.,"Collin V, O Selmo E, Whitehead P.",Br Dent J,NA,NA,2021,0007-0610; 1476-5373; ,NA,research-article; journal article,Y,Y,N,Y,N,N,10,Y,Y,N,Y,N,1/24/2021,1/22/2021,7821171,10.1038/s41415-020-2592-5,TRUE,FALSE,10.1038/s41415-020-2592-5,FALSE,,FALSE,,,10.1038/s41415-020-2592-5,British Dental Journal,Nature Publishing Group UK; London,"Policy and Research, British Dental Association, ",,2021,,FALSE,,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,This work was funded by the BDA Trust and the Shirley Glasstone Hughes Trust Fund.,,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,33484856,,7817403,PMC 7817403.xml,TRUE,33484856,MED,PMC7817403,10.1016/j.jormas.2021.01.009,Peri-oral symptoms of immunodepression caused by COVID-19 infection.,"Moris V, Bompy L, Zwetyenga N, Neuwirth C.",J Stomatol Oral Maxillofac Surg,6,122,2021,2468-8509; 2468-7855; ,629,brief-report; journal article,Y,Y,N,Y,N,N,0,N,Y,N,Y,N,1/24/2021,1/20/2021,7817403,10.1016/j.jormas.2021.01.009,TRUE,FALSE,10.1016/j.jormas.2021.01.009,FALSE,,FALSE,,,10.1016/j.jormas.2021.01.009,"Journal of Stomatology, Oral and Maxillofacial Surgery",Elsevier Masson SAS.,,,2021,2021,TRUE,Conflict of interest None.,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,,,,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,,brief-report,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,33494869,,7826119,PMC 7826119.xml,TRUE,33494869,MED,PMC7826119,10.1016/j.adaj.2020.10.010,Can extraoral suction units minimize droplet spatter during a simulated dental procedure?,"Chavis SE, Hines SE, Dyalram D, Wilken NC, Dalby RN.",J Am Dent Assoc,2,152,2021,0002-8177; 1943-4723; ,157-165,research-article; journal article,Y,Y,N,Y,N,N,6,Y,Y,N,Y,N,1/27/2021,2/1/2021,7826119,10.1016/j.adaj.2020.10.010,TRUE,TRUE,10.1016/j.adaj.2020.10.010,FALSE,,FALSE,,,10.1016/j.adaj.2020.10.010,Journal of the American Dental Association (1939),American Dental Association.,,,2021,2021,TRUE,"Disclosure.  Dr. Hines receives research funding through her institution from CleanSpace Technology, a respirator manufacturer, to study respirator use in health care. None of the other authors reported any disclosures.",FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"This project was supported by grant 1UL1TR003098-01 for the National Institutes of Health and University of Maryland, Baltimore Institute for Clinical and Translational Research.",,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,33496042,,8014862,PMC 8014862.xml,TRUE,33496042,MED,PMC8014862,10.1002/cre2.398,The contrasting short-term effects of COVID-19 on dental care practices in the United States.,"Diab Z, Shara N, Chou J, Libin A, Kuhn A, Farmer-Dixon C, Jackson A, Hughes B, Laurence B.",Clin Exp Dent Res,3,7,2021,2057-4347,279-284,research-article; journal article,Y,Y,N,Y,N,N,1,Y,Y,N,Y,N,1/27/2021,1/25/2021,8014862,10.1002/cre2.398,TRUE,TRUE,10.1002/cre2.398,FALSE,,FALSE,,,10.1002/cre2.398,Clinical and Experimental Dental Research,John Wiley and Sons Inc.; Hoboken,MedStar Health Research Institute; Virginia Commonwealth University; Georgetown-Howard Universities Center for Clinical and Translational Science; Meharry Medical College; Howard University College of Dentistry; National Dental Association Foundation; Howard University College of Dentistry,USA; USA; USA; USA; USA; USA; USA,2021,,TRUE,CONFLICT OF INTEREST The authors have no conflicts of interest relevant to this article to report.,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding information  National Center for Advancing Translational Sciences of the National Institutes of Health, Grant/Award Number: UL1TR001409",,National Center for Advancing Translational Sciences of the National Institutes of Health,,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,research-article,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
