"","id","source","pmid","pmcid","doi","title","authorString","journalTitle","issue","journalVolume","pubYear","journalIssn","pageInfo","pubType","isOpenAccess","inEPMC","inPMC","hasPDF","hasBook","hasSuppl","citedByCount","hasReferences","hasTextMinedTerms","hasDbCrossReferences","hasLabsLinks","hasTMAccessionNumbers","firstIndexDate","firstPublicationDate"
"536","33845185","MED","33845185","PMC8032600","10.1016/j.jormas.2021.04.001","Low-risk clinic model in oral surgery clinic during COVID-19 pandemic.","Shen Y, Zhao JH, Cai Y, Wu Y.","J Stomatol Oral Maxillofac Surg",NA,NA,"2021","2468-8509; 2468-7855; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-04-13","2021-04-09"
"537","32966633","MED","32966633","PMC7537197","10.1111/joor.13098","Evaluating aerosol and splatter following dental procedures: Addressing new challenges for oral health care and rehabilitation.","Allison JR, Currie CC, Edwards DC, Bowes C, Coulter J, Pickering K, Kozhevnikova E, Durham J, Nile CJ, Jakubovics N, Rostami N, Holliday R.","J Oral Rehabil","1","48","2021","0305-182x; 1365-2842; ","61-72","research-article; journal article","Y","Y","N","Y","N","N",25,"N","Y","N","Y","N","2020-09-24","2020-10-08"
"538","32978579","MED","32978579","PMC7517749","10.1038/s41415-020-2114-5","Management of odontogenic infections and sepsis: an update.","Jevon P, Abdelrahman A, Pigadas N.","Br Dent J","6","229","2020","0007-0610; 1476-5373; ","363-370","research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2020-09-27","2020-09-25"
"539","32389541","MED","32389541","PMC7194827","10.1016/j.joms.2020.04.034","Evolution of COVID-19 Guidelines for University of Washington Oral and Maxillofacial Surgery Patient Care.","Panesar K, Dodson T, Lynch J, Bryson-Cahn C, Chew L, Dillon J.","J Oral Maxillofac Surg","7","78","2020","0278-2391; 1531-5053; ","1136-1146","research support, non-u.s. gov't; research-article; journal article","Y","Y","N","Y","N","N",17,"Y","Y","N","Y","N","2020-05-12","2020-04-28"
"540","32473915","MED","32473915","PMC7255160","10.1016/j.joms.2020.05.029","Resident Education in the Time of a Global Pandemic: Development of the Collaborative OMS Virtual Interinstitutional Didactic (COVID) Program.","Moe J, Brookes C, Dyalram D, Kim R, Melville J, Quereshy F, Roser S, Salman S, Schlieve T, Steed M, Fisher E.","J Oral Maxillofac Surg","8","78","2020","0278-2391; 1531-5053; ","1224-1226","brief-report; journal article","Y","Y","N","Y","N","N",4,"Y","Y","N","Y","N","2020-06-02","2020-05-23"
"541","32479811","MED","32479811","PMC7246053","10.1016/j.joms.2020.05.027","Considerations for Oral and Maxillofacial Surgeons in COVID-19 Era: Can We Sustain the Solutions to Keep Our Patients and Healthcare Personnel Safe?","Chigurupati R, Panchal N, Henry AM, Batal H, Sethi A, D'innocenzo R, Mehra P, Krishnan DG, Roser SM.","J Oral Maxillofac Surg","8","78","2020","0278-2391; 1531-5053; ","1241-1256","review-article; review; journal article","Y","Y","N","Y","N","N",9,"Y","Y","N","Y","N","2020-06-02","2020-05-24"
"542","33263648","MED","33263648","PMC7714260","10.1590/1678-7757-2020-0445","Prevalence of symptoms of temporomandibular disorders, oral behaviors, anxiety, and depression in Dentistry students during the period of social isolation due to COVID-19.","Medeiros RA, Vieira DL, Silva EVFD, Rezende LVML, Santos RWD, Tabata LF.","J Appl Oral Sci",NA,"28","2020","1678-7757; 1678-7765; ","e20200445","research-article; journal article","Y","Y","N","Y","N","N",7,"N","Y","N","Y","N","2020-12-03","2020-11-30"
"543","33786650","MED","33786650","PMC8009636","10.1007/s00784-021-03917-5","Influence of COVID-19 pandemic on paediatric dental attendance.","Üstün N, Akgöl BB, Bayram M.","Clin Oral Investig","11","25","2021","1432-6981; 1436-3771; ","6185-6191","research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-04-01","2021-03-30"
"544","32336398","MED","32336398","PMC7180017","10.1016/j.bjoms.2020.03.001","Precaution of 2019 novel coronavirus infection in department of oral and maxillofacial surgery.","Zhao Z, Gao D.","Br J Oral Maxillofac Surg","3","58","2020","0266-4356; 1532-1940; ","250-253","research-article; journal article","Y","Y","N","Y","N","N",11,"Y","Y","N","Y","N","2020-04-28","2020-04-01"
"545","32425296","MED","32425296","PMC7227514","10.1016/j.joms.2020.05.016","Opinion: An Increase in Severe, Late Dental Complications Might Result From Reliance on Home Dental Remedies During the COVID-19 Pandemic.","Yakubov D, Ward M, Ward B, Raymond GF, Paskhover B.","J Oral Maxillofac Surg","8","78","2020","0278-2391; 1531-5053; ","1232-1233","brief-report; journal article","Y","Y","N","Y","N","N",4,"N","Y","N","Y","N","2020-05-22","2020-05-15"
"546","34489544","MED","34489544","PMC8420962","10.1038/s41415-021-3375-3","Frontline experiences and perceptions of Urgent Dental Care centre staff in England during the COVID-19 pandemic: a qualitative study.","Plessas A, Paisi M, Baines R, Wheat H, Delgado MB, Mills I, Witton R.","Br Dent J",NA,NA,"2021","0007-0610; 1476-5373; ",NA,"research-article; journal article","Y","Y","N","Y","N","Y",2,"Y","Y","N","Y","N","2021-09-08","2021-09-06"
"547","33295831","MED","33295831","PMC7726624","10.1177/0022034520979830","Pandemic Considerations on Essential Oral Health Care.","Benzian H, Beltrán-Aguilar E, Mathur MR, Niederman R.","J Dent Res","3","100","2021","0022-0345; 1544-0591; ","221-225","research-article; journal article","Y","Y","N","Y","N","N",7,"N","Y","N","Y","N","2020-12-10","2020-12-09"
"548","32500586","MED","32500586","PMC7301023","10.1002/jdd.12236","Disruptions during a pandemic: Gaps identified and lessons learned.","Elangovan S, Mahrous A, Marchini L.","J Dent Educ","11","84","2020","0022-0337; 1930-7837; ","1270-1274","research-article; journal article","Y","Y","N","Y","N","N",12,"Y","Y","N","Y","N","2020-06-06","2020-06-04"
"549","34489546","MED","34489546","PMC8420960","10.1038/s41415-021-3379-z","Emergency dental care triage during the COVID-19 pandemic.","Ball M, Akintola D, Harrington Z, Djemal S.","Br Dent J",NA,NA,"2021","0007-0610; 1476-5373; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",0,"N","Y","N","Y","N","2021-09-08","2021-09-06"
"550","32302530","MED","32302530","PMC7151518","10.1016/j.joms.2020.04.004","The UIC COVID Coverage Protocol: A Technical Note for Pandemic Oral and Maxillofacial Surgery Call Coverage.","Ebben S, Hussain RA, Miloro M, Callahan N.","J Oral Maxillofac Surg","7","78","2020","0278-2391; 1531-5053; ","1044-1046","brief-report; journal article","Y","Y","N","Y","N","N",4,"Y","Y","N","Y","N","2020-04-19","2020-04-10"
"551","34144788","MED","34144788","PMC8139262","10.1016/j.prosdent.2021.04.020","Comparative evaluation of bacterial colonization on removable dental prostheses in patients with COVID-19: A clinical study.","Karimzadeh F, Sajedi SM, Taram S, Karimzadeh F.","J Prosthet Dent",NA,NA,"2021","0022-3913; 1097-6841; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-06-20","2021-05-21"
"552","32488877","MED","32488877","PMC7300654","10.1002/jdd.12234","COVID-19: Finding silver linings for dental education.","Saeed SG, Bain J, Khoo E, Siqueira WL.","J Dent Educ","10","84","2020","0022-0337; 1930-7837; ","1060-1063","research-article; journal article","Y","Y","N","Y","N","N",12,"Y","Y","N","Y","N","2020-06-04","2020-06-02"
"553","32857641","MED","32857641","PMC7457005","10.1177/0022034520954126","Modeling the Impact of COVID-19 on Dental Insurance Coverage and Utilization.","Choi SE, Simon L, Riedy CA, Barrow JR.","J Dent Res","1","100","2021","0022-0345; 1544-0591; ","50-57","research-article; journal article","Y","Y","N","Y","N","Y",7,"Y","Y","N","Y","N","2020-08-29","2020-08-28"
"554","33127166","MED","33127166","PMC7556257","10.1016/j.bjoms.2020.09.037","Virtual ARCP assessment and trainee feedback meetings: facilitating the best experience and practice.","Oeppen RS, Rutherford E, Sadler P, Isaac R, Brennan PA.","Br J Oral Maxillofac Surg","10","58","2020","0266-4356; 1532-1940; ","1240-1244","review-article; review; journal article","Y","Y","N","Y","N","N",3,"Y","Y","N","Y","N","2020-10-31","2020-10-14"
"555","32591654","MED","32591654","PMC7317257","10.1038/s41432-020-0090-x","How can dentistry get back to work safely?","Madurantakam P.","Evid Based Dent","2","21","2020","1462-0049; 1476-5446; ","48","comment; research-article; journal article","Y","Y","N","Y","N","N",2,"Y","Y","N","N","N","2020-06-28","2020-06-01"
"556","32710053","MED","32710053","PMC7380139","10.1038/s41415-020-1854-6","The dental team as part of the medical workforce during national and global crises.","Sacoor S, Chana S, Fortune F.","Br Dent J","2","229","2020","0007-0610; 1476-5373; ","89-92","research-article; journal article","Y","Y","N","Y","N","N",3,"Y","Y","N","Y","N","2020-07-26","2020-07-01"
"557","32525056","MED","32525056","PMC7275999","10.1016/j.joen.2020.05.012","Development of a Device to Reduce Oropharyngeal Aerosol Transmission.","Russell C.","J Endod","8","46","2020","0099-2399; 1878-3554; ","1144-1148","brief-report; journal article","Y","Y","N","Y","N","N",4,"Y","Y","N","Y","N","2020-06-12","2020-06-07"
"558","34256956","MED","34256956","PMC7709721","10.1016/j.bjoms.2020.11.017","Surgical training during the COVID-19 pandemic: preparing for future uncertainty.","Ellis R, Scrimgeour DSG, Brennan PA.","Br J Oral Maxillofac Surg",NA,NA,"2020","0266-4356; 1532-1940; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-07-15","2020-12-02"
"559","32660877","MED","32660877","PMC7305874","10.1016/j.bjoms.2020.06.021","Coronavirus antibody positive tests and continued use of personal protective equipment throughout the pandemic.","Herron JBT, Dennis J, Brennan PA.","Br J Oral Maxillofac Surg","8","58","2020","0266-4356; 1532-1940; ","1014-1016","research-article; journal article","Y","Y","N","Y","N","N",2,"Y","Y","N","Y","N","2020-07-15","2020-06-20"
"560","33368603","MED","33368603","PMC8463922","10.1111/ger.12522","Acceptability of a community health worker intervention to improve the oral health of older Chinese Americans: A pilot study.","Northridge ME, Wu Y, Troxel AB, Min D, Liu R, Liang LJ, Metcalf SS, Seyedzadeh Sabounchi S, Yi S.","Gerodontology","1","38","2021","0734-0664; 1741-2358; ","117-122","research-article; journal article","N","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2020-12-29","2020-12-27"
"561","33627848","MED","33627848","PMC7904030","10.1038/s41415-021-2656-1","The impact of oral health status on COVID-19 severity, recovery period and C-reactive protein values.","Kamel AHM, Basuoni A, Salem ZA, AbuBakr N.","Br Dent J",NA,NA,"2021","0007-0610; 1476-5373; ",NA,"research-article; journal article","Y","Y","N","Y","N","Y",4,"Y","Y","N","Y","N","2021-02-26","2021-02-24"
"562","32312585","MED","32312585","PMC7151369","10.1016/j.bjoms.2020.04.003","Reducing medical error during a pandemic.","Hay-David AGC, Herron JBT, Gilling P, Miller A, Brennan PA.","Br J Oral Maxillofac Surg","5","58","2020","0266-4356; 1532-1940; ","581-584","research-article; journal article","Y","Y","N","Y","N","N",2,"Y","Y","N","Y","N","2020-04-24","2020-04-11"
"563","32653307","MED","32653307","PMC7315945","10.1016/j.joms.2020.06.029","Hypochlorous Acid: A Review.","Block MS, Rowan BG.","J Oral Maxillofac Surg","9","78","2020","0278-2391; 1531-5053; ","1461-1466","review-article; review; journal article","Y","Y","N","Y","N","N",18,"Y","Y","N","Y","N","2020-07-15","2020-06-25"
"564","32633770","MED","32633770","PMC7342805","10.2344/anpr-67-02-12","Infection Control in Dental Anesthesiology: A Time for Preliminary Reconsideration of Current Practices.","Tom J.","Anesth Prog","2","67","2020","0003-3006; 1878-7177; ","109-120","other; review; journal article","N","Y","N","Y","N","N",0,"N","Y","N","Y","N","2020-07-08","2020-06-01"
"565","33069219","MED","33069219","PMC7568462","10.1186/s12903-020-01263-8","Association between early childhood oral health impact scale (ECOHIS) scores and pediatric dental surgery wait times.","Lee VHK, Grant CG, Mittermuller BA, Singh S, Weiss B, Edwards JM, Schroth RJ.","BMC Oral Health","1","20","2020","1472-6831","285","research support, non-u.s. gov't; research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2020-10-20","2020-10-17"
"566","34854989","MED","34854989","PMC8637059","10.1007/s00784-021-04315-7","Changes in health-related quality of life after orthognathic surgery: a multicenter study.","Duarte V, Zaror C, Villanueva J, Werlinger F, Vidal C, Solé P, O Ryan JA, Requena R, Dallaserra M, Rojas R, Burgos M, Ferrer M.","Clin Oral Investig",NA,NA,"2021","1432-6981; 1436-3771; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","N","Y","2021-12-03","2021-12-02"
"567","34375455","MED","34375455","PMC8426815","10.1002/jdd.12773","Initial dental patient assessment appointment: Advancing educational goals during COVID-19.","Harrington C, Lang L, Robinson FG, Mallery SR.","J Dent Educ",NA,NA,"2021","0022-0337; 1930-7837; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-08-11","2021-08-10"
"568","32444743","MED","32444743","PMC7243239","10.1038/s41415-020-1646-z","Why re-invent the wheel if you've run out of road?","Hurley S.","Br Dent J","10","228","2020","0007-0610; 1476-5373; ","755-756","research-article; journal article","Y","Y","N","Y","N","N",8,"Y","Y","N","Y","N","2020-05-24","2020-05-01"
"569","33023729","MED","33023729","PMC7532937","10.1016/j.ejwf.2020.09.005","World Federation of Orthodontists: An orthodontic umbrella organization coordinating activities and pooling resources.","Thom AR, Graber LW, Maplethorp FA, Vaid NR.","J World Fed Orthod","3s","9","2020","2212-4438","S3-S14","historical article; research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","N","N","2020-10-16","2020-10-01"
"570","32807595","MED","32807595","PMC7392048","10.1016/j.bjoms.2020.07.030","Maxillofacial education in the time of COVID-19: the West Midlands experience.","Elledge R, Williams R, Fowell C, Green J.","Br J Oral Maxillofac Surg",NA,NA,"2020","0266-4356; 1532-1940; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",3,"Y","Y","N","Y","N","2020-08-19","2020-07-30"
"571","32640483","MED","32640483","PMC7361440","10.1111/odi.13539","Bilateral paresthesia associated with cardiovascular disease and COVID-19.","Moreira MS, Neves ILI, de Bernoche CYSM, Sarra G, Dos Santos-Paul MA, Campos Neves da Silva F, Schroter GT, Montano TCP, de Carvalho CMA, Neves RS.","Oral Dis",NA,NA,"2020","1354-523x; 1601-0825; ",NA,"brief-report; journal article","Y","Y","N","Y","N","N",0,"N","Y","N","Y","N","2020-07-15","2020-07-08"
"572","32881174","MED","32881174","PMC7461019","10.1111/odi.13613","Impact of citywide COVID-19 testing on people's behaviour in seeking for dental services in Wuhan.","Yu J, Hua F, Qin D, Zhao D, Li Z.","Oral Dis",NA,NA,"2020","1354-523x; 1601-0825; ",NA,"brief-report; journal article","Y","Y","N","Y","N","N",0,"N","Y","N","Y","N","2020-09-04","2020-08-16"
"573","34907335","MED","34907335","PMC8670617","10.1038/s41415-021-3758-5","Foundation dentists supporting vaccination programmes in England.","Serban ST, Simon SE, Vinall-Collier K, Douglas GVA.","Br Dent J",NA,NA,"2021","0007-0610; 1476-5373; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-12-24","2021-12-14"
"574","33071050","MED","33071050","PMC7434494","10.1016/j.bjoms.2020.08.056","Findings from an OMFS journal club: is COVID-19 the catalyst we have needed to embrace technology?","Aulakh GS, Duggal S, Sutton D.","Br J Oral Maxillofac Surg",NA,NA,"2020","0266-4356; 1532-1940; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2020-10-20","2020-08-18"
"575","32332959","MED","32332959","PMC7180661","10.1038/s41415-020-1548-0","Social capital and sleep quality in those who self-isolate.","Wadia R.","Br Dent J","8","228","2020","0007-0610; 1476-5373; ","595","comment; brief-report; journal article","Y","Y","N","Y","N","N",0,"N","Y","N","Y","N","2020-04-26","2020-04-01"
"576","32852882","MED","32852882","PMC7461360","10.1111/odi.13620","The impact of the COVID-19 pandemic on oral biopsies in the Brazilian National Health System.","da Cunha AR, Antunes JLF, Martins MD, Petti S, Hugo FN.","Oral Dis",NA,NA,"2020","1354-523x; 1601-0825; ",NA,"brief-report; journal article","Y","Y","N","Y","N","N",4,"N","Y","N","Y","N","2020-08-29","2020-08-27"
"577","32844967","MED","32844967","PMC7437148","10.1590/2177-6709.25.3.007-008.edt","Covid 19 pandemic unveiling the opportunities and challenges in orthodontic training.","Artese F.","Dental Press J Orthod","3","25","2020","2176-9451; 2177-6709; ","7-8","editorial; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2020-08-27","2020-05-01"
"578","32444742","MED","32444742","PMC7243221","10.1038/s41415-020-1639-y","PPE or not PPE - that is the question.","D'Cruz L.","Br Dent J","10","228","2020","0007-0610; 1476-5373; ","753-754","research-article; journal article","Y","Y","N","Y","N","N",1,"N","Y","N","Y","N","2020-05-24","2020-05-01"
"579","34580910","MED","34580910","PMC8652979","10.1111/ger.12591","Impact of the COVID-19 pandemic on the University of British Columbia Geriatric Dentistry Program: Clinical education and service.","Tong N, To S, Wyatt CCL.","Gerodontology",NA,NA,"2021","0734-0664; 1741-2358; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-09-29","2021-09-27"
"580","33226638","MED","33226638","PMC7753552","10.1002/jdd.12501","Rapid radiology training for junior dental students during the COVID-19 pandemic.","Mupparapu M, Dayo AF, Sollecito TP, Stoopler ET.","J Dent Educ",NA,NA,"2020","0022-0337; 1930-7837; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",0,"N","Y","N","Y","N","2020-11-24","2020-11-23"
"581","33011983","MED","33011983","PMC7675741","10.1002/jdd.12451","Predoctoral periodontal education and COVID-19: Challenges, actions, and learned lessons.","Parsegian K, Ayilavarapu S, Gardner AL, Angelov N.","J Dent Educ",NA,NA,"2020","0022-0337; 1930-7837; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",0,"N","Y","N","N","N","2020-10-16","2020-10-04"
"582","32761861","MED","32761861","PMC7436749","10.1002/jdd.12370","Dental student research mentorship in the era of COVID-19.","Nelson JD, Marshall J, Kelly A, Vuthiganon J.","J Dent Educ",NA,NA,"2020","0022-0337; 1930-7837; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2020-08-09","2020-08-06"
"583","34309736","MED","34309736","PMC8311063","10.1007/s00784-021-04075-4","The impact of splinting timepoint of mobile mandibular incisors on the outcome of periodontal treatment-preliminary observations from a randomized clinical trial.","Sonnenschein SK, Ciardo A, Kilian S, Ziegler P, Ruetters M, Splindler M, Kim TS.","Clin Oral Investig",NA,NA,"2021","1432-6981; 1436-3771; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","N","N","2021-07-27","2021-07-26"
"584","32556161","MED","32556161","PMC7530803","10.2344/anpr-67-03-04","Aerosol-Generating Procedures and Simulated Cough in Dental Anesthesia.","Chanpong B, Tang M, Rosenczweig A, Lok P, Tang R.","Anesth Prog","3","67","2020","0003-3006; 1878-7177; ","127-134","research-article; journal article","N","Y","N","Y","N","N",14,"Y","Y","N","Y","N","2020-06-20","2020-09-01"
"585","34541739","MED","34541739","PMC8662251","10.1111/odi.14026","Experience on reopen dental services of Hospital of Stomatology Wuhan University in COVID-19 crisis.","Qiao W, Bian Z, Meng L.","Oral Dis",NA,NA,"2021","1354-523x; 1601-0825; ",NA,"brief-report; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-09-21","2021-09-19"
"586","34907336","MED","34907336","PMC8670612","10.1038/s41415-021-3734-0","Dentistry, the press and a pandemic.","Sedgwick MJ, Krishnapillai D.","Br Dent J",NA,NA,"2021","0007-0610; 1476-5373; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-12-24","2021-12-14"
"587","32666512","MED","32666512","PMC7404760","10.1002/jdd.12323","Implementing an online OSCE during the COVID-19 pandemic.","Kakadia R, Chen E, Ohyama H.","J Dent Educ",NA,NA,"2020","0022-0337; 1930-7837; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",11,"Y","Y","N","Y","N","2020-07-16","2020-07-15"
"588","34185102","MED","34185102","PMC8239479","10.1007/s00056-021-00315-0","Google searches for bruxism, teeth grinding, and teeth clenching during the COVID-19 pandemic.","Kardes E, Kardes S.","J Orofac Orthop",NA,NA,"2021","1434-5293; 1615-6714; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-06-30","2021-06-29"
"589","34368967","MED","34368967","PMC8427074","10.1002/jdd.12772","Incorporation of remote feedback in a preclinical operative dentistry course prompted by COVID-19.","Sensi L, Kaur R.","J Dent Educ",NA,NA,"2021","0022-0337; 1930-7837; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-08-10","2021-08-08"
"590","34862006","MED","34862006","PMC8631795","10.1016/j.joms.2021.06.033","How has the COVID Pandemic Impacted the Clinical Volume and Variety of an Academic Oral and Maxillofacial Surgery Program?","Cimba MJ, Day S, Rose MJ, Lee KC, Chuang SK, Giannakopoulos HE, Ford BP.","J Oral Maxillofac Surg","12","79","2021","0278-2391; 1531-5053; ","2482-2486","research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-12-08","2021-12-01"
"591","32686154","MED","32686154","PMC7404836","10.1002/jdd.12339","Student perceptions of distance learning strategies during COVID-19.","Chen E, Kaczmarek K, Ohyama H.","J Dent Educ",NA,NA,"2020","0022-0337; 1930-7837; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",12,"Y","Y","N","Y","N","2020-07-21","2020-07-19"
"592","34375452","MED","34375452","PMC8427104","10.1002/jdd.12775","Massive online open course on pediatric dentistry for senior undergraduates during COVID-19 pandemic.","Eden E, Kuru E.","J Dent Educ",NA,NA,"2021","0022-0337; 1930-7837; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-08-11","2021-08-10"
"593","32772370","MED","32772370","PMC7436295","10.1002/jdd.12361","Prioritizing patient care during the COVID-19 pandemic: A data-driven approach.","Glick A, Kookal KK, Walji MF, Saeed SG.","J Dent Educ",NA,NA,"2020","0022-0337; 1930-7837; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2020-08-10","2020-08-04"
"594","32749718","MED","32749718","PMC7436449","10.1002/jdd.12363","Real-time measurement for effectiveness of novel educational endeavors during the COVID-19 pandemic.","Patterson KK, Ritwik P, Kerins CA, Adewumi A.","J Dent Educ",NA,NA,"2020","0022-0337; 1930-7837; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",3,"Y","Y","N","Y","N","2020-08-09","2020-08-04"
"595","34420217","MED","34420217","PMC8657534","10.1002/jdd.12780","Augmented reality as e-learning tool for intraoral examination and dental charting during COVID-19 era.","Mladenovic R, Matvijenko V, Subaric L, Mladenovic K.","J Dent Educ",NA,NA,"2021","0022-0337; 1930-7837; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-08-24","2021-08-21"
"596","32666544","MED","32666544","PMC7405490","10.1002/jdd.12326","Teaming up to prevent intradepartmental disease spread during a pandemic.","Hammersmith KJ, Claman DB, Townsend JA.","J Dent Educ",NA,NA,"2020","0022-0337; 1930-7837; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","N","N","2020-07-16","2020-07-15"
"597","32749707","MED","32749707","PMC7436211","10.1002/jdd.12359","Creating predoctoral orthodontic laboratory online modules and a complete course kit in response to COVID-19.","Abdelkarim A.","J Dent Educ",NA,NA,"2020","0022-0337; 1930-7837; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2020-08-09","2020-08-04"
"598","32666559","MED","32666559","PMC7405061","10.1002/jdd.12332","Safety, simulation, and asymptomatic testing: Navigating the coronavirus disease 2019 (COVID-19) pandemic.","Nielsen MS, Erickson LE, Hume WR.","J Dent Educ",NA,NA,"2020","0022-0337; 1930-7837; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",1,"N","Y","N","Y","N","2020-07-16","2020-07-15"
"599","34779905","MED","34779905","PMC8591967","10.1007/s00784-021-04283-y","The effect of intraoral aging of the working stainless steel archwire on the rate of premolar extraction space closure: a randomized clinical trial.","Al Shayeb RA, Alhaija ESA, Al-Khateeb S, Rashaid AHB.","Clin Oral Investig",NA,NA,"2021","1432-6981; 1436-3771; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","N","N","2021-11-27","2021-11-15"
"600","32636093","MED","32636093","PMC7334942","10.1016/j.bjoms.2020.06.022","Modification of the microscope drape to provide a closed surgical field in transoral robotic surgery.","Ghazali N, Attardo G, Markose G.","Br J Oral Maxillofac Surg","7","58","2020","0266-4356; 1532-1940; ","867-868","brief-report; journal article","Y","Y","N","Y","N","N",1,"N","Y","N","Y","N","2020-07-15","2020-07-04"
"601","33213707","MED","33213707","PMC8180388","10.1016/j.cden.2020.09.011","Prosthodontic Principles in Dental Implantology: Adjustments in a Coronavirus Disease-19 Pandemic-Battered Economy.","Boyce RA.","Dent Clin North Am","1","65","2021","0011-8532; 1558-0512; ","135-165","review-article; review; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2020-11-21","2020-11-06"
"602","34655531","MED","34655531","PMC8716086","10.1016/j.joms.2021.08.154","What Are the Lessons Learned From the Virtual Interview Process for Oral and Maxillofacial Surgery Residency Programs Affected by COVID-19?","Codner K, Palla B, Miloro M.","J Oral Maxillofac Surg",NA,NA,"2021","0278-2391; 1531-5053; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-10-17","2021-08-25"
"603","34616029","MED","34616029","PMC8494167","10.1038/s41415-021-3472-3","Experiences of dental core trainees and specialist registrars before and after redeployment during the COVID-19 pandemic at the Eastman Dental Hospital.","Rana S, Hania M, Darbar U.","Br Dent J",NA,NA,"2021","0007-0610; 1476-5373; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-10-08","2021-10-06"
"604","34815478","MED","34815478","PMC8609992","10.1038/s41415-021-3613-8","A multi-centre early evaluation of the effectiveness of workshop teaching to improve the confidence of UK and Irish dental students when addressing patient mental health.","Elliott E, Sharma S, Omar A, Hurst D, Marshall C, Blair A, McCullagh A, Chopra A, Claudia A, Patel G, Beaty H, Busnaina S, Lal V.","Br Dent J",NA,NA,"2021","0007-0610; 1476-5373; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",0,"Y","N","N","N","N","2021-12-01","2021-11-23"
"605","33875278","MED","33875278","PMC8777006","10.1016/j.identj.2021.03.003","A Review of ""Optimal Fallow Period"" Guidance Across Canadian Jurisdictions.","Singhal S, Farmer J, Aggarwal A, Kim J, Quiñonez C.","Int Dent J","1","72","2022","0020-6539; 1875-595x; ","116-122","research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-04-21","2021-04-17"
"606","32462660","MED","32462660","PMC7283880","10.1002/jdd.12237","Evaluation of endodontic competency in the COVID-19 era: Problem, solution and results.","Alon E, Amato R.","J Dent Educ",NA,NA,"2020","0022-0337; 1930-7837; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2020-05-29","2020-05-27"
